ticker,scenario,probability,revenue_growth_y1,terminal_growth,operating_margin,forward_roic,terminal_roic,share_change_rate,sbc_fade_speed,reinvestment_rate_y1,intrinsic_value_per_share,irr_3y,irr_5y,exit_value_per_share,total_return_5y,irr_5y_status,scenario_is_finite
LLY,bear,0.25,0.1603349151532658,0.02,0.2428805385203756,0.3379177248520196,0.06966910779839265,0.0,0.5,0.39142052160932134,330.3258404775925,-0.3168513893084309,-0.17139508490836305,359.313958453158,-0.5865378496763077,valid,True
LLY,base,0.5,0.25,0.025,0.2985125860686211,0.45055696646935944,0.42720854073282916,-0.020469429051782322,1.0,0.4549924099640822,735.7551780303701,-0.10762090863863702,-0.01808945007287545,939.1731093682323,-0.08619800564274893,valid,True
LLY,bull,0.25,0.32173206787738734,0.030000000000000002,0.34692212159693625,0.4956126631162954,0.45055696646935944,-0.020469429051782322,1.5,0.5314344727307875,1141.1747542733965,0.028977771580684954,0.07960585399341653,1502.1377508876185,0.45973809460343995,valid,True
JNJ,bear,0.25,0.007916047979526268,0.02,0.23404191178598044,0.10731159630223655,0.06793862735137131,0.0,0.5,0.09628818077143504,108.07117814743471,-0.17913976439158427,-0.09236161111475663,113.57907547865668,-0.35888791002320086,valid,True
JNJ,base,0.5,0.04851464252177062,0.025,0.26112666111616145,0.14308212840298207,0.13930241030008605,-0.030505383078093223,1.0,0.3061997644738935,169.31057939186368,-0.04337437854555898,0.000338918826309992,215.09495390384933,0.0016707361533552234,valid,True
JNJ,bull,0.25,0.0809935181555661,0.030000000000000002,0.2823243098714786,0.15739034124328027,0.14308212840298207,-0.030505383078093223,1.5,0.449804060180697,217.23646910102255,0.040664976881817,0.057882018692907905,285.2598036678503,0.3203394152987653,valid,True
ORCL,bear,0.25,0.05592221020540841,0.02,0.251666243476154,0.06300015151378047,0.11037102858211412,0.008234523712315742,0.5,0.7736135071622166,3.819115707359034,-0.579965664964402,-0.35179137409431854,18.00004778053294,-0.8856403299331537,valid,True
ORCL,base,0.5,0.12868123375986662,0.025,0.30822780689561535,0.08400020201837397,0.11037102858211412,0.008234523712315742,1.0,1.2,21.590274841429398,-0.41786008592753204,-0.2138575711462181,51.6736687386922,-0.7172910467433515,valid,True
ORCL,bull,0.25,0.18688845260343318,0.030000000000000002,0.3467996543656141,0.09240022222021137,0.11037102858211412,0.008234523712315742,1.5,1.2,38.20101802506337,-0.3237921208958142,-0.14612205575394904,81.44405725819564,-0.5658030070619691,valid,True
CAT,bear,0.25,-0.02371141258101188,0.02,0.1200256875383463,0.21963604921949026,0.11797305421998672,0.0,0.5,0.0,37.51358232768711,-0.6310866989424538,-0.4372530329266738,35.480654914416306,-0.9109978697653655,valid,True
