ticker,scenario,probability,revenue_growth_y1,terminal_growth,operating_margin,forward_roic,terminal_roic,share_change_rate,sbc_fade_speed,reinvestment_rate_y1,intrinsic_value_per_share,irr_3y,irr_5y,exit_value_per_share,total_return_5y,irr_5y_status,scenario_is_finite
LLY,bear,0.25,0.1603349151532658,0.02,0.2428805385203756,0.3379177248520196,0.06997645063602038,0.0,0.5,0.39142052160932134,328.5810831169716,-0.32074467827696934,-0.17423605907388265,357.549095510142,-0.5931675912022948,valid,True
LLY,base,0.5,0.25,0.025,0.2985125860686211,0.45055696646935944,0.42722738084877576,-0.02045672161652111,1.0,0.4549924099640822,730.1741122650241,-0.1135389792230853,-0.022012584279582338,932.118287901775,-0.10409369631457088,valid,True
LLY,bull,0.25,0.32173206787738734,0.030000000000000002,0.34692212159693625,0.4956126631162954,0.45055696646935944,-0.02045672161652111,1.5,0.5314344727307875,1131.546073206151,0.0219359111026279,0.07517190983198818,1489.6961818375287,0.430391726584884,valid,True
JNJ,bear,0.25,0.00787916028686568,0.02,0.23402232728639671,0.10731159630223655,0.06827247936194458,0.0,0.5,0.09601318575556224,107.4389808073765,-0.18768142908229493,-0.09817890885460652,112.93339344991261,-0.37762098461719174,valid,True
JNJ,base,0.5,0.04851464252177062,0.025,0.26112666111616145,0.14308212840298207,0.13928179823169737,-0.03044697416155593,1.0,0.3061997644738935,167.87369761256386,-0.05455023935064669,-0.006858188987825967,213.06941734337613,-0.033344764905062885,valid,True
JNJ,bull,0.25,0.08102302830969457,0.030000000000000002,0.2823243098714786,0.15739034124328027,0.14308212840298207,-0.03044697416155593,1.5,0.4499540574620822,215.1801585018917,0.0283223883743631,0.050204221202875515,282.3778569875815,0.27376542581682917,valid,True
ORCL,bear,0.25,0.05592221020540841,0.02,0.251666243476154,0.06300015151378047,0.11060890323848652,0.008195562983883272,0.5,0.7736135071622166,3.6948121661250695,-0.5807630805051303,-0.35218505373341025,17.876774010230108,-0.8861359420287809,valid,True
ORCL,base,0.5,0.12868123375986662,0.025,0.30822780689561535,0.08400020201837397,0.11060890323848652,0.008195562983883272,1.0,1.2,21.39867570655477,-0.4180738923256285,-0.2138464649469824,51.484469667593125,-0.7174474346693631,valid,True
ORCL,bull,0.25,0.18688845260343318,0.030000000000000002,0.3467996543656141,0.09240022222021137,0.11060890323848652,0.008195562983883272,1.5,1.2,37.95059759728213,-0.32382441419758834,-0.14600911453890142,81.19657452878707,-0.565649671961499,valid,True
CAT,bear,0.25,-0.023740495495761182,0.02,0.12002110298270319,0.21963604921949026,0.11807409635134249,0.0,0.5,0.0,37.39949936464004,-0.6274452234320049,-0.4338233438302267,35.36358691197993,-0.9084446284677682,valid,True
