ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
YUM,"Yum! Brands, Inc.",NYSE,common_stock,False,1997-09-17,Consumer Cyclical,Restaurants,US,275621201.9972076,0.574,45403080605.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,164.73,2026-07-02,45403080605.0,301506696.8728125,True
CMG,"Chipotle Mexican Grill, Inc.",NYSE,common_stock,False,2006-01-26,Consumer Cyclical,Restaurants,US,1282734000.0,0.978,45383128920.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,35.38,2026-07-02,45383128920.0,628626776.824375,True
DHI,"D.R. Horton, Inc.",NYSE,common_stock,False,1992-06-05,Consumer Cyclical,Residential Construction,US,283579612.9974144,1.382,44967219233.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,158.57,2026-07-02,44967219233.0,344560637.0015625,True
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,common_stock,False,1995-06-16,Industrials,Railroads,US,169677346.00099164,0.942,44487703348.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,262.19,2026-07-02,44487703348.0,257882746.966875,True
LYV,"Live Nation Entertainment, Inc.",NYSE,common_stock,False,2005-12-21,Communication Services,Entertainment,US,232712798.99780267,1.124,43421881165.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,186.59,2026-07-02,43421881165.0,455467970.5778125,True
ED,"Consolidated Edison, Inc.",NYSE,common_stock,False,2001-02-15,Utilities,Regulated Electric,US,368529705.00043863,0.272,42008701073.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,113.99,2026-07-02,42008701073.0,235141826.9009375,True
CBRE,"CBRE Group, Inc.",NYSE,common_stock,False,2004-06-10,Real Estate,Real Estate - Services,US,292817000.0,1.221,41457030860.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,141.58,2026-07-02,41457030860.0,307175721.9159375,True
PEG,Public Service Enterprise Group Incorporated,NYSE,common_stock,False,1980-01-02,Utilities,Regulated Electric,US,498321401.9970595,0.533,40672992831.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,81.62,2026-07-02,40672992831.0,219191625.8546875,True
SYY,Sysco Corporation,NYSE,common_stock,False,1973-05-08,Consumer Defensive,Food Distribution,US,478182632.9954026,0.66,40564232757.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,84.83,2026-07-02,40564232757.0,315326961.341875,True
VMC,Vulcan Materials Company,NYSE,common_stock,False,1957-01-02,Basic Materials,Construction Materials,US,129755000.0,1.06,39340418450.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,303.19,2026-07-02,39340418450.0,325188865.5615625,True
WEC,"WEC Energy Group, Inc.",NYSE,common_stock,False,1980-03-17,Utilities,Regulated Electric,US,325725678.002188,0.47,38705982317.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,118.83,2026-07-02,38705982317.0,239689968.6721875,True
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Leisure,US,1369649127.0154066,2.331,38226907135.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,27.91,2026-07-02,38226907135.0,714718946.12,True
KVUE,Kenvue Inc.,NYSE,common_stock,False,2023-05-04,Consumer Defensive,Household & Personal Products,US,1920008667.9778116,0.504,38073771886.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,19.83,2026-07-02,38073771886.0,358711377.1334375,True
ADM,Archer-Daniels-Midland Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,481956526.9957025,0.603,37009441708.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,76.79,2026-07-02,37009441708.0,272089894.1259375,True
HSY,The Hershey Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Food Confectioners,US,202843379.99890196,0.081,36945893233.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,182.14,2026-07-02,36945893233.0,393566944.6240625,True
A,"Agilent Technologies, Inc.",NYSE,common_stock,False,1999-11-18,Healthcare,Medical - Diagnostics & Research,US,282432000.0,1.256,36911038080.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,130.69,2026-07-02,36911038080.0,283226164.79,True
MLM,"Martin Marietta Materials, Inc.",NYSE,common_stock,False,1994-02-17,Basic Materials,Construction Materials,US,60045900.00000001,1.102,35992713378.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,599.42,2026-07-02,35992713378.0,323744579.73031247,True
JBL,Jabil Inc.,NYSE,common_stock,False,1993-05-03,Technology,"Hardware, Equipment & Parts",US,105502622.00117199,1.279,35763833476.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,341.3,2026-07-02,36008044889.0,481694627.318125,True
KR,The Kroger Co.,NYSE,common_stock,False,1977-01-02,Consumer Defensive,Grocery Stores,US,612647281.999313,0.416,35668324758.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,58.22,2026-07-02,35668324758.0,407629283.029375,True
IQV,IQVIA Holdings Inc.,NYSE,common_stock,False,2013-05-09,Healthcare,Medical - Diagnostics & Research,US,166900000.0,1.215,34554976000.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,207.04,2026-07-02,34554976000.0,286945513.6959375,True
EME,"EMCOR Group, Inc.",NYSE,common_stock,False,1995-01-10,Industrials,Engineering & Construction,US,44532566.000567995,1.124,34497597578.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,774.66,2026-07-02,34497597578.0,329017932.746875,True
IR,Ingersoll Rand Inc.,NYSE,common_stock,False,2017-05-12,Industrials,Industrial - Machinery,US,391336833.9992555,1.195,31537835452.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,80.59,2026-07-02,31537835452.0,321047062.8696875,True
ZTS,Zoetis Inc.,NYSE,common_stock,False,2013-02-01,Healthcare,Drug Manufacturers - General,US,419228117.99465245,0.741,31358263226.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,74.8,2026-07-02,31358263226.000004,560057634.4153125,True
VEEV,Veeva Systems Inc.,NYSE,common_stock,False,2013-10-16,Healthcare,Medical - Healthcare Information Services,US,162443290.99823597,0.949,31309319907.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,192.74,2026-07-02,31309319907.000004,647793419.52875,True
LVS,Las Vegas Sands Corp.,NYSE,common_stock,False,2004-12-15,Consumer Cyclical,"Gambling, Resorts & Casinos",US,662637325.0053203,0.811,31137327902.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,46.99,2026-07-02,31137327902.000004,231869353.8603125,True
RMD,ResMed Inc.,NYSE,common_stock,False,1995-06-02,Healthcare,Medical - Devices,US,145056384.00038162,0.782,30408169778.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,209.63,2026-07-02,30408169777.999996,301922798.54875,True
EL,The Estée Lauder Companies Inc.,NYSE,common_stock,False,1995-11-17,Consumer Defensive,Household & Personal Products,US,361674642.0021503,1.249,30275784282.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,83.71,2026-07-02,30275784282.0,306564002.9640625,True
TDY,Teledyne Technologies Incorporated,NYSE,common_stock,False,1999-11-23,Technology,"Hardware, Equipment & Parts",US,46329100.0,0.939,30210279528.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,652.08,2026-07-02,30210279528.0,215645053.78,True
ATO,Atmos Energy Corporation,NYSE,common_stock,False,1983-12-28,Utilities,Regulated Gas,US,166919821.99920845,0.601,29523108917.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,176.87,2026-07-02,29523108917.0,220349738.1071875,True
FICO,Fair Isaac Corporation,NYSE,common_stock,False,1987-07-22,Technology,Software - Application,US,23190906.00001574,1.283,29471699072.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,1270.83,2026-07-02,29471699072.0,405683200.2996875,True
TPR,"Tapestry, Inc.",NYSE,common_stock,False,2000-10-06,Consumer Cyclical,Luxury Goods,US,202045000.0,1.446,29136909450.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,144.21,2026-07-02,29136909450.0,350355458.87343746,True
NRG,"NRG Energy, Inc.",NYSE,common_stock,False,2003-12-02,Utilities,Independent Power Producers,US,210986470.00000003,1.216,28841850449.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,136.7,2026-07-02,28841850449.0,408385116.1009375,True
DOV,Dover Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,134661414.00028074,1.173,28778490786.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,213.71,2026-07-02,28778490785.999996,204938350.4375,True
TPL,Texas Pacific Land Corporation,NYSE,common_stock,False,1980-03-17,Energy,Oil & Gas Exploration & Production,US,68974400.0,0.611,28086375680.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,407.2,2026-07-02,28086375680.0,177458579.938125,True
OTIS,Otis Worldwide Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,383716076.0049221,0.896,28064993799.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,73.14,2026-07-02,28064993799.000004,279700470.905625,True
PPG,"PPG Industries, Inc.",NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,222900000.0,1.062,27936057000.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,125.33,2026-07-02,27936057000.0,217257921.91375,True
HAL,Halliburton Company,NYSE,common_stock,False,1972-06-01,Energy,Oil & Gas Equipment & Services,US,835397735.0121359,0.704,27534709346.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,32.96,2026-07-02,27534709346.0,465179624.1278125,True
WSM,"Williams-Sonoma, Inc.",NYSE,common_stock,False,1983-07-07,Consumer Cyclical,Specialty Retail,US,117746611.00074716,1.485,26790886401.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,227.53,2026-07-02,26790886401.0,241771200.3775,True
MTD,Mettler-Toledo International Inc.,NYSE,common_stock,False,1997-11-14,Healthcare,Medical - Diagnostics & Research,US,20207600.999671362,1.263,26440231376.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,1308.43,2026-07-02,26440231376.000004,249395505.60375,True
DG,Dollar General Corporation,NYSE,common_stock,False,2009-11-13,Consumer Defensive,Discount Stores,US,220586647.0000846,0.256,26066724076.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,118.17,2026-07-02,26066724076.0,393364729.355,True
WST,"West Pharmaceutical Services, Inc.",NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Instruments & Supplies,US,70647600.0,1.182,25838653224.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,365.74,2026-07-02,25838653224.0,246305317.481875,True
HUBB,Hubbell Incorporated,NYSE,common_stock,False,1972-06-05,Industrials,Electrical Equipment & Parts,US,52841800.0,0.911,25739240780.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,487.1,2026-07-02,25739240780.0,327609024.9340625,True
PHM,"PulteGroup, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,190486353.00366578,1.216,25462310806.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,133.67,2026-07-02,25462310806.0,226512428.775625,True
DVN,Devon Energy Corporation,NYSE,common_stock,False,1985-07-22,Energy,Oil & Gas Exploration & Production,US,621431110.9957994,0.419,25149317062.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,40.47,2026-07-02,25149317062.000004,657754574.81875,True
WAT,Waters Corporation,NYSE,common_stock,False,1995-11-17,Healthcare,Medical - Diagnostics & Research,US,65183624.99934087,1.202,24723497126.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,379.29,2026-07-02,24723497126.0,350707753.798125,True
RL,Ralph Lauren Corporation,NYSE,common_stock,False,1997-06-12,Consumer Cyclical,Apparel - Manufacturers,US,60999812.000904016,1.371,24291345135.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,398.22,2026-07-02,24291345135.0,255853860.87062502,True
DGX,Quest Diagnostics Incorporated,NYSE,common_stock,False,1996-12-17,Healthcare,Medical - Diagnostics & Research,US,110696000.0,0.587,23879341120.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,215.72,2026-07-02,23879341120.0,176964167.3971875,True
STZ,"Constellation Brands, Inc.",NYSE,common_stock,False,1992-03-17,Consumer Defensive,Beverages - Alcoholic,US,171467000.0,0.382,23571568490.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,137.47,2026-07-02,23571568490.0,320448607.503125,True
LH,Labcorp Holdings Inc.,NYSE,common_stock,False,1990-03-29,Healthcare,Medical - Diagnostics & Research,US,82000000.0,0.877,23532360000.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,286.98,2026-07-02,23532360000.0,173271148.61656252,True
DRI,"Darden Restaurants, Inc.",NYSE,common_stock,False,1995-05-09,Consumer Cyclical,Restaurants,US,114535003.00019577,0.587,23401791813.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,204.32,2026-07-02,23401791813.0,238470185.5734375,True
CHD,"Church & Dwight Co., Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,236943601.99797162,0.47,23362639157.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,98.6,2026-07-02,23362639157.0,189980575.7390625,True
CPAY,"Corpay, Inc.",NYSE,common_stock,False,2010-12-15,Technology,Software - Infrastructure,US,65361919.000737675,0.869,23037461971.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,352.46,2026-07-02,23037461971.0,205739515.7921875,True
OMC,Omnicom Group Inc.,NYSE,common_stock,False,1980-03-17,Communication Services,Advertising Agencies,US,285006196.0061053,0.659,22407187130.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,78.62,2026-07-02,22407187130.0,323029506.2284375,True
EXPD,"Expeditors International of Washington, Inc.",NYSE,common_stock,False,1984-09-26,Industrials,Integrated Freight & Logistics,US,130791133.00113386,1.047,21916670157.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,167.57,2026-07-02,21916670157.0,175728863.0221875,True
LEN,Lennar Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,248295271.0010203,1.4,21902125855.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,88.21,2026-07-02,21902125855.0,235721910.2578125,True
FIS,"Fidelity National Information Services, Inc.",NYSE,common_stock,False,2001-06-20,Technology,Information Technology Services,US,516879000.00000006,0.802,21605542200.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,41.8,2026-07-02,21605542200.0,276078706.73375,True
IFF,International Flavors & Fragrances Inc.,NYSE,common_stock,False,1974-12-17,Basic Materials,Chemicals - Specialty,US,255303473.00489086,0.956,21402090142.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,83.83,2026-07-02,21402090142.0,140971462.0146875,True
SNA,Snap-on Incorporated,NYSE,common_stock,False,2017-03-02,Industrials,Manufacturing - Tools & Accessories,US,51801915.99893227,0.736,21347051564.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,412.09,2026-07-02,21347051564.0,134042446.5575,True
PKG,Packaging Corporation of America,NYSE,common_stock,False,2000-01-28,Consumer Cyclical,Packaging & Containers,US,89098700.0,0.835,21223310340.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,238.2,2026-07-02,21223310340.0,163605977.035,True
TSN,"Tyson Foods, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,355999457.0045848,0.382,20964808023.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,58.89,2026-07-02,20964808023.0,204227228.27,True
ROL,"Rollins, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Personal Products & Services,US,481464000.0,0.727,20885908320.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,43.38,2026-07-02,20885908320.0,176663685.501875,True
EFX,Equifax Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Consulting Services,US,120634602.99877957,1.314,20757596138.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,172.07,2026-07-02,20757596138.0,295633700.735,True
HPQ,HP Inc.,NYSE,common_stock,False,1957-11-06,Technology,Computer Hardware,US,914523000.0,1.184,20055489390.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,21.93,2026-07-02,20055489390.0,426982919.2703125,True
LII,Lennox International Inc.,NYSE,common_stock,False,1999-07-29,Industrials,Construction,US,34800000.0,1.19,19837044000.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,570.03,2026-07-02,19837044000.0,236454125.80375,True
FTV,Fortive Corporation,NYSE,common_stock,False,2016-07-05,Industrials,Industrial - Machinery,US,304861021.0055866,0.989,19099542966.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,62.65,2026-07-02,19099542966.0,190221543.4178125,True
DD,"DuPont de Nemours, Inc.",NYSE,common_stock,False,1972-06-01,Basic Materials,Chemicals - Specialty,US,135019401.00064328,1.076,18890564394.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,139.91,2026-07-02,18890564394.0,185434177.8853219,True
GPC,Genuine Parts Company,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Specialty Retail,US,139122121.0002263,0.642,18443419581.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,132.57,2026-07-02,18443419581.0,194653219.7378125,True
NVR,"NVR, Inc.",NYSE,common_stock,False,1985-07-22,Consumer Cyclical,Residential Construction,US,2699292.000047402,0.924,18222353441.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,6750.79,2026-07-02,18222353441.0,171942750.4165625,True
CF,"CF Industries Holdings, Inc.",NYSE,common_stock,False,2005-08-11,Basic Materials,Agricultural Inputs,US,153629000.0,0.382,16982149660.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,110.54,2026-07-02,16982149660.000002,350056482.1384375,True
ZBH,"Zimmer Biomet Holdings, Inc.",NYSE,common_stock,False,2001-07-25,Healthcare,Medical - Devices,US,193462000.0,0.472,16922121140.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,87.47,2026-07-02,16922121140.0,211872635.76781252,True
BALL,Ball Corporation,NYSE,common_stock,False,1972-07-13,Consumer Cyclical,Packaging & Containers,US,266246510.99542513,1.014,16877366332.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,63.39,2026-07-02,16877366332.0,177803680.384375,True
MAS,Masco Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,201734436.99407998,1.313,16697559350.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,82.77,2026-07-02,16697559349.999998,206561763.8290625,True
BR,"Broadridge Financial Solutions, Inc.",NYSE,common_stock,False,2007-03-22,Technology,Information Technology Services,US,115658296.99895798,0.888,16649011853.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,143.95,2026-07-02,16649011853.0,234121275.01125,True
IEX,IDEX Corporation,NYSE,common_stock,False,1989-06-02,Industrials,Industrial - Machinery,US,74015052.00160843,0.991,16566048939.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,223.82,2026-07-02,16566048938.999998,144826670.7659375,True
BBY,"Best Buy Co., Inc.",NYSE,common_stock,False,1985-04-18,Consumer Cyclical,Specialty Retail,US,210767000.0,1.33,16437718330.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,77.99,2026-07-02,16437718329.999998,270800912.710625,True
TXT,Textron Inc.,NYSE,common_stock,False,1947-12-22,Industrials,Aerospace & Defense,US,173889000.0,0.907,16084732500.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,92.5,2026-07-02,16084732500.0,128819944.1334375,True
J,Jacobs Solutions Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Engineering & Construction,US,118080878.99757604,0.683,15101363615.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,127.89,2026-07-02,15101363615.0,155722036.3534375,True
DVA,DaVita Inc.,NYSE,common_stock,False,1995-10-31,Healthcare,Medical - Care Facilities,US,64185000.0,0.908,15077698350.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,234.91,2026-07-02,15077698350.0,154618758.040625,True
GNRC,Generac Holdings Inc.,NYSE,common_stock,False,2010-02-11,Industrials,Industrial - Machinery,US,58868680.99817937,1.91,14873760941.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,252.66,2026-07-02,14873760941.0,213381609.74562502,True
DECK,Deckers Outdoor Corporation,NYSE,common_stock,False,1993-10-15,Consumer Cyclical,Apparel - Footwear & Accessories,US,138881000.0,1.146,14539451890.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,104.69,2026-07-02,14539451890.0,214713639.040625,True
MKC,"McCormick & Company, Incorporated",NYSE,common_stock,False,1999-04-26,Consumer Defensive,Packaged Foods,US,268851542.0018709,0.641,14370114920.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,53.45,2026-07-02,14370114919.999998,208617039.6121875,True
SWK,"Stanley Black & Decker, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Manufacturing - Tools & Accessories,US,155455564.00435254,1.202,14286366332.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,91.9,2026-07-02,14286366332.0,160773643.271875,True
HRL,Hormel Foods Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,550314959.0,0.343,13757873975.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,25.0,2026-07-02,13757873975.0,114849359.361875,True
LDOS,"Leidos Holdings, Inc.",NYSE,common_stock,False,2006-10-17,Technology,Information Technology Services,US,125785465.99595736,0.515,13690490119.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,108.84,2026-07-02,13690490119.0,178142524.5840625,True
TYL,"Tyler Technologies, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Software - Application,US,42167500.0,0.814,13413481750.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,318.1,2026-07-02,13413481750.000002,224094789.56375,True
AVY,Avery Dennison Corporation,NYSE,common_stock,False,1973-02-21,Consumer Cyclical,Packaging & Containers,US,76490400.0,0.833,12771602088.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,166.97,2026-07-02,12771602088.0,109252422.9025,True
RVTY,"Revvity, Inc.",NYSE,common_stock,False,1965-07-06,Healthcare,Medical - Diagnostics & Research,US,111560000.0,1.107,12691065600.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,113.76,2026-07-02,12691065600.0,150556597.7590625,True
BF-B,Brown-Forman Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,466342158.0114723,0.354,12194847432.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,26.15,2026-07-02,12194847432.0,109520316.2309375,True
CLX,The Clorox Company,NYSE,common_stock,False,1983-03-21,Consumer Defensive,Household & Personal Products,US,120921000.0,0.545,11760776460.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,97.26,2026-07-02,11760776460.0,289223466.040625,True
GDDY,GoDaddy Inc.,NYSE,common_stock,False,2015-03-31,Technology,Software - Infrastructure,US,132409847.00033894,0.889,11719595558.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,88.51,2026-07-02,11719595558.0,203639587.9778125,True
HII,"Huntington Ingalls Industries, Inc.",NYSE,common_stock,False,2011-03-22,Industrials,Aerospace & Defense,US,39404000.0,0.232,11486266000.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,291.5,2026-07-02,11486266000.0,166926013.34187502,True
CRL,"Charles River Laboratories International, Inc.",NYSE,common_stock,False,2000-06-23,Healthcare,Medical - Diagnostics & Research,US,48167730.00130045,1.449,11111813634.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,230.69,2026-07-02,11111813634.0,155390803.2965625,True
UHS,"Universal Health Services, Inc.",NYSE,common_stock,False,1981-07-09,Healthcare,Medical - Care Facilities,US,62606336.0007579,1.081,9912461179.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,158.33,2026-07-02,9912461179.0,153760417.023125,True
IT,"Gartner, Inc.",NYSE,common_stock,False,1993-10-05,Industrials,Consulting Services,US,66951899.002347425,0.932,9126882872.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,136.32,2026-07-02,9126882872.0,219687888.9496875,True
BLDR,"Builders FirstSource, Inc.",NYSE,common_stock,False,2005-06-28,Basic Materials,Construction Materials,US,107560000.0,1.45,9109256400.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,84.69,2026-07-02,9109256400.0,206003669.431875,True
AOS,A. O. Smith Corporation,NYSE,common_stock,False,1983-09-30,Industrials,Industrial - Machinery,US,139706794.99362245,1.175,8762410182.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,62.72,2026-07-02,8762410182.0,109457625.2475,True
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846644.0132513,0.808,6716099588.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,21.13,2026-07-02,6716099588.0,212566792.0090625,True
NVDA,NVIDIA Corporation,NASDAQ,common_stock,False,1999-01-22,Technology,Semiconductors,US,24221000000.0,2.202,4718977430000.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,194.83,2026-07-02,4718977430000.0,33257343427.53031,True
AAPL,Apple Inc.,NASDAQ,common_stock,False,1980-12-12,Technology,Consumer Electronics,US,14687356000.0,1.086,4532958682280.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,308.63,2026-07-02,4532958682280.0,16600726984.04125,True
GOOGL,Alphabet Inc.,NASDAQ,common_stock,False,2004-08-19,Communication Services,Internet Content & Information,US,12094870293.001028,1.237,4353064767154.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,359.91,2026-07-02,4353064767154.0005,12176756303.166874,True
MSFT,Microsoft Corporation,NASDAQ,common_stock,False,1986-03-13,Technology,Software - Infrastructure,US,7428430000.0,1.103,2900727630700.0,2026-07-02,fmp:company-screener,2026-07-03T07:18:21.809489+00:00,390.49,2026-07-02,2900727630700.0,17214099328.018124,True
