ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
PG,The Procter & Gamble Company,NYSE,common_stock,False,1978-01-13,Consumer Defensive,Household & Personal Products,US,2377208937.0007176,0.377,347868869796.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,146.39,2026-09-18,347999616287.53503,1342031648.6848385,True
UNH,UnitedHealth Group Incorporated,NYSE,common_stock,False,1984-10-17,Healthcare,Medical - Healthcare Plans,US,908144404.0010613,0.622,342279625868.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,376.9,2026-09-18,342279625868.0,2129761799.5412903,True
HD,"The Home Depot, Inc.",NYSE,common_stock,False,1981-09-22,Consumer Cyclical,Home Improvement,US,997116999.9999999,0.955,299115157660.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,299.98,2026-09-18,299115157660.0,1401404799.9141934,True
PM,Philip Morris International Inc.,NYSE,common_stock,False,2008-03-17,Consumer Defensive,Tobacco,US,1558610000.0,0.395,293985018200.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,188.62,2026-09-18,293985018200.0,881149876.8629032,True
RTX,RTX Corporation,NYSE,common_stock,False,1952-09-15,Industrials,Aerospace & Defense,US,1347758101.0,0.287,261465071594.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,194.0,2026-09-18,261465071594.0,953213804.8396773,True
ANET,"Arista Networks, Inc.",NYSE,common_stock,False,2014-06-06,Technology,Computer Hardware,US,1259169438.000903,1.617,251065794243.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,199.39,2026-09-18,251065794243.0,1281385887.8670967,True
TMO,Thermo Fisher Scientific Inc.,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Diagnostics & Research,US,371621000.0,0.854,242092500450.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,651.45,2026-09-18,242092500450.00003,1243516621.8829033,True
IBM,International Business Machines Corporation,NYSE,common_stock,False,1915-09-24,Technology,Information Technology Services,US,942134000.0,0.708,216266859700.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,229.55,2026-09-18,216266859700.0,2189852099.7509675,True
VZ,Verizon Communications Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,4175559999.9999995,0.24,200802680400.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,48.09,2026-09-18,200802680400.0,1177332335.0196774,True
CRM,"Salesforce, Inc.",NYSE,common_stock,False,2004-06-23,Technology,Software - Application,US,819000000.0,1.202,194856480000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,237.92,2026-09-18,194856480000.0,2728240637.2245164,True
APH,Amphenol Corporation,NYSE,common_stock,False,1991-11-08,Technology,"Hardware, Equipment & Parts",US,2465960000.0,1.242,191235198000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,77.55,2026-09-18,191235198000.0,1412003292.2935483,True
DE,Deere & Company,NYSE,common_stock,False,1972-06-01,Industrials,Agricultural - Machinery,US,269937425.0003655,0.911,184634499326.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,683.99,2026-09-18,184634499326.0,763337542.3454839,True
DIS,The Walt Disney Company,NYSE,common_stock,False,1957-11-12,Communication Services,Entertainment,US,1736510000.0,1.409,178287481700.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,102.67,2026-09-18,178287481700.0,994798120.3854839,True
ABT,Abbott Laboratories,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,1730383372.0039005,0.586,177450814799.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,102.61,2026-09-18,177554637801.32022,1109662482.9432256,True
MCD,McDonald's Corporation,NYSE,common_stock,False,1965-04-21,Consumer Cyclical,Restaurants,US,710506000.0,0.414,176376009440.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,248.24,2026-09-18,176376009440.0,1231318466.8967743,True
T,AT&T Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,6852390000.0,0.417,174153491850.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,25.4,2026-09-18,174050706000.0,1347144303.007742,True
UNP,Union Pacific Corporation,NYSE,common_stock,False,1980-01-02,Industrials,Railroads,US,594075497.9990693,0.966,165966871876.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,279.37,2026-09-18,165966871876.0,803247020.6545161,True
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294007.0014412,0.134,160607698943.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,131.83,2026-09-18,160607698943.0,834686969.1445161,True
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.299,157304544000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,27.66,2026-09-18,157646510400.0,1017661237.5374193,True
DHR,Danaher Corporation,NYSE,common_stock,False,1978-12-29,Healthcare,Medical - Diagnostics & Research,US,702986054.0019833,0.808,148871356656.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,211.81,2026-09-18,148899476098.1601,1007495992.5574193,True
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599013.0070922,1.159,143509730417.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,70.5,2026-09-18,143509730417.0,1313460294.5880644,True
TJX,"The TJX Companies, Inc.",NYSE,common_stock,False,1987-06-26,Consumer Cyclical,Apparel - Retail,US,1104704445.9996858,0.593,140562593709.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,127.24,2026-09-18,140562593709.0,965960294.4206452,True
NOW,"ServiceNow, Inc.",NYSE,common_stock,False,2012-06-29,Technology,Software - Application,US,1033862000.0,0.972,140057285140.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,135.47,2026-09-18,140057285140.0,2306067537.0619354,True
BMY,Bristol-Myers Squibb Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,2042710000.0,0.227,128813292600.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,63.06,2026-09-18,128813292600.0,671281442.2532258,True
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.527,124041111930.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,424.89,2026-09-18,124041111930.0,875067825.2629033,True
LMT,Lockheed Martin Corporation,NYSE,common_stock,False,1977-01-03,Industrials,Aerospace & Defense,US,230791000.0,0.104,123210083260.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,533.38,2026-09-18,123099303580.0,660536319.192258,True
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,287927461.99912894,0.568,118994661495.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,413.28,2026-09-18,118994661495.0,984952479.17,True
PH,Parker-Hannifin Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,126086388.99993642,1.123,118967551477.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,943.54,2026-09-18,118967551477.0,601896728.8758065,True
MO,"Altria Group, Inc.",NYSE,common_stock,False,1985-07-01,Consumer Defensive,Tobacco,US,1669743960.995612,0.494,116055554009.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,69.52,2026-09-18,116080600168.41493,577037127.6996773,True
CVS,CVS Health Corp.,NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Healthcare Plans,US,1275930000.0,0.58,113353621200.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,88.84,2026-09-18,113353621200.0,770811114.2070967,True
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935020.0014645,0.704,109507382013.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,273.13,2026-09-18,109507382013.0,666948163.8851613,True
LOW,"Lowe's Companies, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Home Improvement,US,560707000.0,0.846,107896848010.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,192.49,2026-09-18,107930490430.0,650779050.3319355,True
SYK,Stryker Corporation,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,383360761.9984007,0.768,105470212841.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,275.12,2026-09-18,105470212841.0,859260795.2025806,True
FCX,Freeport-McMoRan Inc.,NYSE,common_stock,False,1995-07-10,Basic Materials,Copper,US,1437559999.9999998,1.401,102843042400.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,71.54,2026-09-18,102843042399.99998,992264558.6103226,True
MCK,McKesson Corporation,NYSE,common_stock,False,1994-11-10,Healthcare,Medical - Distribution,US,117078000.0,0.307,102402272700.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,874.65,2026-09-18,102402272700.0,828189843.0464516,True
SO,The Southern Company,NYSE,common_stock,False,1981-12-31,Utilities,Regulated Electric,US,1150360000.0,0.316,98378787200.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,85.52,2026-09-18,98378787200.0,509996491.13903224,True
VRT,Vertiv Holdings Co,NYSE,common_stock,False,2018-08-02,Industrials,Electrical Equipment & Parts,US,384988000.0,2.075,96012157320.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,249.39,2026-09-18,96012157320.0,1591850476.4645162,True
PWR,"Quanta Services, Inc.",NYSE,common_stock,False,1998-02-12,Industrials,Engineering & Construction,US,150343000.0,1.2,95724891530.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,636.71,2026-09-18,95724891530.0,724493079.3664516,True
GD,General Dynamics Corporation,NYSE,common_stock,False,1978-01-13,Industrials,Aerospace & Defense,US,270557000.0,0.322,95520148850.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,353.05,2026-09-18,95520148850.0,421843988.1,True
HCA,"HCA Healthcare, Inc.",NYSE,common_stock,False,2011-03-10,Healthcare,Medical - Care Facilities,US,216501501.99901804,1.109,92599857420.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,427.71,2026-09-18,92599857420.0,639988940.0019354,True
ELV,Elevance Health Inc.,NYSE,common_stock,False,2001-10-30,Healthcare,Medical - Healthcare Plans,US,216869290.0012167,0.696,89122434726.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,410.95,2026-09-18,89122434726.0,512076332.666129,True
WMB,"The Williams Companies, Inc.",NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Midstream,US,1223167472.0055518,0.618,88129216358.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,72.05,2026-09-18,88129216358.0,539331315.9896774,True
MMM,3M Company,NYSE,common_stock,False,1946-01-14,Industrials,Conglomerates,US,515722417.0020485,1.074,85599606774.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,165.89,2026-09-18,85553191756.46982,561628033.2858064,True
WM,"Waste Management, Inc.",NYSE,common_stock,False,1988-06-22,Industrials,Waste Management,US,399715183.99810517,0.431,84379875342.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,211.1,2026-09-18,84379875342.0,454359683.22645164,True
UPS,"United Parcel Service, Inc.",NYSE,common_stock,False,1999-11-10,Industrials,Integrated Freight & Logistics,US,849502165.9967684,1.038,84117704477.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,99.06,2026-09-18,84151684563.63988,499821011.5309677,True
EMR,Emerson Electric Co.,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,560100000.0,1.233,83970192000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,149.92,2026-09-18,83970192000.0,391765147.5554839,True
HPE,Hewlett Packard Enterprise Company,NYSE,common_stock,False,2015-10-19,Technology,Computer Hardware,US,1324203521.0075731,1.442,80432121866.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,60.76,2026-09-18,80458605936.42014,1041875383.2025806,True
SHW,The Sherwin-Williams Company,NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,242758150.99928287,1.089,77859821770.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,320.73,2026-09-18,77859821770.0,656617757.9145161,True
ITW,Illinois Tool Works Inc.,NYSE,common_stock,False,1973-03-13,Industrials,Industrial - Machinery,US,287700000.0,0.997,77512134000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,269.42,2026-09-18,77512134000.0,361014506.9858064,True
EOG,"EOG Resources, Inc.",NYSE,common_stock,False,1989-10-04,Energy,Oil & Gas Exploration & Production,US,532629000.00000006,0.272,76821080670.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,144.23,2026-09-18,76821080670.0,454810593.5306452,True
MSI,"Motorola Solutions, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Communication Equipment,US,165996000.0,0.881,76137385320.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,458.67,2026-09-18,76137385320.0,452826145.62935483,True
SLB,Slb N.V.,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Equipment & Services,US,1484143267.9968703,0.774,75869403860.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,51.12,2026-09-18,75869403860.0,662297327.5070968,True
ECL,Ecolab Inc.,NYSE,common_stock,False,1973-02-21,Basic Materials,Chemicals - Specialty,US,281438000.0,0.89,75836283480.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,269.46,2026-09-18,75836283480.0,366453587.2729032,True
NOC,Northrop Grumman Corporation,NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,142063000.0,-0.11,74922605570.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,527.39,2026-09-18,74922605570.0,463951748.8261291,True
GM,General Motors Company,NYSE,common_stock,False,2010-11-18,Consumer Cyclical,Auto - Manufacturers,US,904451540.9975668,1.321,74345916670.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,82.2,2026-09-18,74345916670.0,559777526.0241935,True
CMI,Cummins Inc.,NYSE,common_stock,False,1947-10-03,Industrials,Industrial - Machinery,US,137989000.0,1.226,73441885470.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,532.23,2026-09-18,73441885470.0,619940222.4167743,True
CI,Cigna Corporation,NYSE,common_stock,False,1982-03-31,Healthcare,Medical - Healthcare Plans,US,264240485.99970943,0.317,72740120986.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,275.28,2026-09-18,72740120986.0,464131795.88903224,True
TGT,Target Corporation,NYSE,common_stock,False,1967-10-18,Consumer Defensive,Discount Stores,US,454191000.0,0.986,71848474290.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,158.19,2026-09-18,71848474290.0,605969255.8490323,True
FDX,FedEx Corporation,NYSE,common_stock,False,1978-04-12,Industrials,Integrated Freight & Logistics,US,236581187.99934137,1.36,71837877736.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,303.65,2026-09-18,71837877736.0,532178059.5703226,True
KMI,"Kinder Morgan, Inc.",NYSE,common_stock,False,2011-02-11,Energy,Oil & Gas Midstream,US,2226800000.0,0.551,70901312000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,31.84,2026-09-18,70901312000.0,359847616.0374194,True
NSC,Norfolk Southern Corporation,NYSE,common_stock,False,1982-06-02,Industrials,Railroads,US,224607999.99999997,1.268,70562849280.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,314.16,2026-09-18,70562849280.0,408230048.6187097,True
CL,Colgate-Palmolive Company,NYSE,common_stock,False,1973-05-02,Consumer Defensive,Household & Personal Products,US,800189000.0,0.323,69992531830.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,87.47,2026-09-18,69992531830.0,426823230.62096775,True
HLT,Hilton Worldwide Holdings Inc.,NYSE,common_stock,False,2013-12-12,Consumer Cyclical,Travel Lodging,US,225065000.0,1.056,68809122450.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,305.73,2026-09-18,68809122450.0,620537270.4300001,True
RSG,"Republic Services, Inc.",NYSE,common_stock,False,1998-07-01,Industrials,Waste Management,US,307664000.0,0.4,67092288480.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,218.07,2026-09-18,67092288480.0,318607173.8990323,True
RCL,Royal Caribbean Cruises Ltd.,NYSE,common_stock,False,1993-04-28,Consumer Cyclical,Travel Services,US,268195000.0,1.75,65925012950.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,245.81,2026-09-18,65925012950.0,603063148.3806452,True
BSX,Boston Scientific Corporation,NYSE,common_stock,False,1992-05-19,Healthcare,Medical - Devices,US,1486360000.0,0.568,64418842400.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,43.34,2026-09-18,64418842400.00001,987545172.3264515,True
URI,"United Rentals, Inc.",NYSE,common_stock,False,1997-12-18,Industrials,Rental & Leasing Services,US,62242500.0,1.787,63108293175.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,1013.91,2026-09-18,63108293175.0,517545180.3432258,True
TRGP,Targa Resources Corp.,NYSE,common_stock,False,2010-12-07,Energy,Oil & Gas Midstream,US,214644000.0,0.722,62716830360.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,292.19,2026-09-18,62716830360.0,359398264.2887097,True
COR,"Cencora, Inc.",NYSE,common_stock,False,1995-04-04,Healthcare,Medical - Distribution,US,194561060.00064772,0.574,60076564107.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,308.78,2026-09-18,60076564107.0,467882867.59161294,True
GWW,"W.W. Grainger, Inc.",NYSE,common_stock,False,1973-02-21,Industrials,Industrial - Distribution,US,47213100.00000001,1.034,59800584591.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,1266.61,2026-09-18,59800584591.00001,357511136.83225805,True
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634701.0027192,0.164,58524305807.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,58.84,2026-09-18,58524305807.0,498811784.1148387,True
FIX,"Comfort Systems USA, Inc.",NYSE,common_stock,False,1997-06-27,Industrials,Engineering & Construction,US,35194300.0,1.676,58118811191.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,1651.37,2026-09-18,58118811190.99999,764130352.2254838,True
KEYS,"Keysight Technologies, Inc.",NYSE,common_stock,False,2014-10-20,Technology,"Hardware, Equipment & Parts",US,170895368.0,1.208,57249948280.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,335.0,2026-09-18,57249948280.0,434048600.7480645,True
NUE,Nucor Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Steel,US,227741000.0,1.881,56566309580.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,248.38,2026-09-18,56566309580.0,346831088.1935484,True
AME,"AMETEK, Inc.",NYSE,common_stock,False,1984-07-19,Industrials,Electrical Equipment & Parts,US,229203000.0,0.989,54467800920.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,237.64,2026-09-18,54467800920.0,303526014.4848387,True
CTVA,"Corteva, Inc.",NYSE,common_stock,False,2019-05-24,Basic Materials,Agricultural Inputs,US,668820000.0,0.577,53860074600.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,80.53,2026-09-18,53860074600.0,381096472.4109677,True
DVN,Devon Energy Corporation,NYSE,common_stock,False,1985-07-22,Energy,Oil & Gas Exploration & Production,US,1100000000.0,0.426,53471000000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,48.61,2026-09-18,53471000000.0,552482438.6387097,True
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.519,52785348280.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,225.38,2026-09-18,52785348280.0,463170516.92,True
NKE,"NIKE, Inc.",NYSE,common_stock,False,1980-12-02,Consumer Cyclical,Apparel - Footwear & Accessories,US,1479811225.0070403,1.11,52548096600.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,35.51,2026-09-18,52548096600.0,1069590982.4325806,True
DAL,"Delta Air Lines, Inc.",NYSE,common_stock,False,2007-05-03,Industrials,"Airlines, Airports & Air Services",US,657623000.0,1.291,52359943260.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,79.62,2026-09-18,52359943260.0,561801804.8877419,True
EW,Edwards Lifesciences Corporation,NYSE,common_stock,False,2000-03-27,Healthcare,Medical - Devices,US,575800000.0,0.852,50820108000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,88.26,2026-09-18,50820108000.0,344487801.2370968,True
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,275540000.0,0.258,49856207600.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,180.94,2026-09-18,49856207600.0,326697831.4287097,True
CIEN,Ciena Corporation,NYSE,common_stock,False,1997-02-07,Technology,Communication Equipment,US,141552922.0011468,1.309,49373659194.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,348.8,2026-09-18,49373659194.0,983864046.321613,True
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,common_stock,False,1995-06-16,Industrials,Railroads,US,168911000.0,0.921,47288323560.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,280.23,2026-09-18,47333929530.0,238772816.40225807,True
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16325399.00010857,0.34,46614075019.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,2855.31,2026-09-18,46614075019.0,834707498.376129,True
HUM,Humana Inc.,NYSE,common_stock,False,1981-12-31,Healthcare,Medical - Healthcare Plans,US,120080000.0,0.745,46350880000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,386.22,2026-09-18,46377297600.0,507680604.1116129,True
ROK,"Rockwell Automation, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Industrial - Machinery,US,111274000.0,1.515,46247699880.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,415.62,2026-09-18,46247699880.0,347514769.6203226,True
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186215000.0,0.746,46049107350.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,247.29,2026-09-18,46049107350.0,412305869.3925806,True
XYZ,"Block, Inc.",NYSE,common_stock,False,2015-11-19,Technology,Software - Infrastructure,US,595180971.9979025,2.522,45400404544.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,76.28,2026-09-18,45400404544.00001,363580656.1625806,True
CARR,Carrier Global Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,824325056.9970304,1.298,44414634071.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,53.88,2026-09-18,44414634071.0,417219919.59483874,True
A,"Agilent Technologies, Inc.",NYSE,common_stock,False,1999-11-18,Healthcare,Medical - Diagnostics & Research,US,282432000.0,1.241,44192135040.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,156.47,2026-09-18,44192135040.0,324499474.71612906,True
IQV,IQVIA Holdings Inc.,NYSE,common_stock,False,2013-05-09,Healthcare,Medical - Diagnostics & Research,US,164600000.0,1.186,43852732000.0,2026-09-18,fmp:company-screener,2026-09-19T02:24:40.055543+00:00,266.42,2026-09-18,43852732000.0,359070805.05096775,True
